LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
17.25,-91.25,2021,1,15,2.22,4.87,0.28,415.55,43.11,91.96,5.86,0.16,0.83
17.25,-90.75,2021,1,15,3.31,4.89,0.42,406.77,62.35,92.12,8.11,0.22,1.16
17.25,-90.25,2021,1,15,3.31,4.89,0.42,406.77,62.35,92.12,8.11,0.22,1.16
17.25,-89.75,2021,1,15,3.43,4.9,0.44,400.93,64.77,92.33,8.45,0.23,1.26
17.25,-89.25,2021,1,15,3.43,4.9,0.44,400.93,64.77,92.33,8.45,0.23,1.26
17.25,-88.75,2021,1,15,3.51,5.16,0.45,410.69,68.16,99.82,9.12,0.25,1.36
17.25,-88.25,2021,1,15,3.51,5.16,0.45,410.69,68.16,99.82,9.12,0.25,1.36
17.25,-87.75,2021,1,15,3.77,5.14,0.48,414.98,74.79,100.23,10.02,0.27,1.5
17.25,-87.25,2021,1,15,3.77,5.14,0.48,414.98,74.79,100.23,10.02,0.27,1.5
17.75,-96.25,2021,1,15,3.35,5.09,0.43,344.8,62.95,93.57,8.52,0.24,1.3
17.75,-95.75,2021,1,15,2.83,4.89,0.36,385.12,54.41,92.25,7.25,0.19,1.02
17.75,-95.25,2021,1,15,2.83,4.89,0.36,385.12,54.41,92.25,7.25,0.19,1.02
17.75,-94.75,2021,1,15,2.2,5.13,0.28,397.62,42.94,98.02,5.98,0.16,0.85
17.75,-94.25,2021,1,15,2.2,5.13,0.28,397.62,42.94,98.02,5.98,0.16,0.85
17.75,-93.75,2021,1,15,1.87,5.15,0.24,399.29,36.59,98.24,5.22,0.14,0.76
17.75,-93.25,2021,1,15,1.87,5.15,0.24,399.29,36.59,98.24,5.22,0.14,0.76
17.75,-92.75,2021,1,15,1.9,4.91,0.24,404.37,36.75,92.23,5.13,0.14,0.74
17.75,-92.25,2021,1,15,1.9,4.91,0.24,404.37,36.75,92.23,5.13,0.14,0.74
17.75,-91.75,2021,1,15,2.22,4.87,0.28,415.55,43.11,91.96,5.86,0.16,0.83
17.75,-91.25,2021,1,15,2.22,4.87,0.28,415.55,43.11,91.96,5.86,0.16,0.83
17.75,-90.75,2021,1,15,3.31,4.89,0.42,406.77,62.35,92.12,8.11,0.22,1.16
17.75,-90.25,2021,1,15,3.31,4.89,0.42,406.77,62.35,92.12,8.11,0.22,1.16
17.75,-89.75,2021,1,15,3.43,4.9,0.44,400.93,64.77,92.33,8.45,0.23,1.26
17.75,-89.25,2021,1,15,3.43,4.9,0.44,400.93,64.77,92.33,8.45,0.23,1.26
17.75,-88.75,2021,1,15,3.51,5.16,0.45,410.69,68.16,99.82,9.12,0.25,1.36
17.75,-88.25,2021,1,15,3.51,5.16,0.45,410.69,68.16,99.82,9.12,0.25,1.36
17.75,-87.75,2021,1,15,3.77,5.14,0.48,414.98,74.79,100.23,10.02,0.27,1.5
17.75,-87.25,2021,1,15,3.77,5.14,0.48,414.98,74.79,100.23,10.02,0.27,1.5
18.25,-96.25,2021,1,15,3.19,4.71,0.41,396.91,62.02,89.98,8.2,0.22,1.19
18.25,-95.75,2021,1,15,3.0,4.75,0.39,392.22,58.43,90.18,7.73,0.2,1.09
18.25,-95.25,2021,1,15,3.0,4.75,0.39,392.22,58.43,90.18,7.73,0.2,1.09
18.25,-94.75,2021,1,15,2.46,4.98,0.32,397.52,49.11,95.56,6.89,0.19,0.99
18.25,-94.25,2021,1,15,2.46,4.98,0.32,397.52,49.11,95.56,6.89,0.19,0.99
18.25,-93.75,2021,1,15,2.29,4.96,0.3,404.85,46.07,95.37,6.47,0.17,0.91
18.25,-93.25,2021,1,15,2.29,4.96,0.3,404.85,46.07,95.37,6.47,0.17,0.91
18.25,-92.75,2021,1,15,1.94,4.73,0.25,406.2,38.74,89.65,5.36,0.13,0.72
18.25,-92.25,2021,1,15,1.94,4.73,0.25,406.2,38.74,89.65,5.36,0.13,0.72
18.25,-91.75,2021,1,15,2.43,4.74,0.32,410.04,47.59,89.82,6.45,0.16,0.88
18.25,-91.25,2021,1,15,2.43,4.74,0.32,410.04,47.59,89.82,6.45,0.16,0.88
18.25,-90.75,2021,1,15,2.76,4.78,0.36,411.77,51.77,89.84,6.94,0.18,0.95
18.25,-90.25,2021,1,15,2.76,4.78,0.36,411.77,51.77,89.84,6.94,0.18,0.95
18.25,-89.75,2021,1,15,2.9,4.81,0.38,410.75,54.57,90.05,7.27,0.2,1.03
18.25,-89.25,2021,1,15,2.9,4.81,0.38,410.75,54.57,90.05,7.27,0.2,1.03
18.25,-88.75,2021,1,15,3.29,5.07,0.43,404.77,63.47,97.61,8.5,0.23,1.21
18.25,-88.25,2021,1,15,3.29,5.07,0.43,404.77,63.47,97.61,8.5,0.23,1.21
18.25,-87.75,2021,1,15,2.88,5.02,0.38,415.84,57.52,97.52,7.89,0.21,1.16
18.25,-87.25,2021,1,15,2.88,5.02,0.38,415.84,57.52,97.52,7.89,0.21,1.16
18.75,-96.25,2021,1,15,3.19,4.71,0.41,396.91,62.02,89.98,8.2,0.22,1.19
18.75,-95.75,2021,1,15,3.0,4.75,0.39,392.22,58.43,90.18,7.73,0.2,1.09
18.75,-95.25,2021,1,15,3.0,4.75,0.39,392.22,58.43,90.18,7.73,0.2,1.09
18.75,-94.75,2021,1,15,2.46,4.98,0.32,397.52,49.11,95.56,6.89,0.19,0.99
18.75,-94.25,2021,1,15,2.46,4.98,0.32,397.52,49.11,95.56,6.89,0.19,0.99
18.75,-93.75,2021,1,15,2.29,4.96,0.3,404.85,46.07,95.37,6.47,0.17,0.91
18.75,-93.25,2021,1,15,2.29,4.96,0.3,404.85,46.07,95.37,6.47,0.17,0.91
18.75,-92.75,2021,1,15,1.94,4.73,0.25,406.2,38.74,89.65,5.36,0.13,0.72
18.75,-92.25,2021,1,15,1.94,4.73,0.25,406.2,38.74,89.65,5.36,0.13,0.72
18.75,-91.75,2021,1,15,2.43,4.74,0.32,410.04,47.59,89.82,6.45,0.16,0.88
18.75,-91.25,2021,1,15,2.43,4.74,0.32,410.04,47.59,89.82,6.45,0.16,0.88
18.75,-90.75,2021,1,15,2.76,4.78,0.36,411.77,51.77,89.84,6.94,0.18,0.95
18.75,-90.25,2021,1,15,2.76,4.78,0.36,411.77,51.77,89.84,6.94,0.18,0.95
18.75,-89.75,2021,1,15,2.9,4.81,0.38,410.75,54.57,90.05,7.27,0.2,1.03
18.75,-89.25,2021,1,15,2.9,4.81,0.38,410.75,54.57,90.05,7.27,0.2,1.03
18.75,-88.75,2021,1,15,3.29,5.07,0.43,404.77,63.47,97.61,8.5,0.23,1.21
18.75,-88.25,2021,1,15,3.29,5.07,0.43,404.77,63.47,97.61,8.5,0.23,1.21
18.75,-87.75,2021,1,15,2.88,5.02,0.38,415.84,57.52,97.52,7.89,0.21,1.16
18.75,-87.25,2021,1,15,2.88,5.02,0.38,415.84,57.52,97.52,7.89,0.21,1.16
19.25,-96.25,2021,1,15,3.59,4.79,0.48,388.09,69.3,91.75,9.15,0.23,1.27
19.25,-95.75,2021,1,15,3.47,4.81,0.46,393.79,68.18,92.21,9.1,0.23,1.27
19.25,-95.25,2021,1,15,3.47,4.81,0.46,393.79,68.18,92.21,9.1,0.23,1.27
19.25,-94.75,2021,1,15,3.09,4.93,0.41,399.34,61.48,95.23,8.43,0.22,1.19
19.25,-94.25,2021,1,15,3.09,4.93,0.41,399.34,61.48,95.23,8.43,0.22,1.19
19.25,-93.75,2021,1,15,3.73,4.93,0.49,396.82,73.02,95.16,9.65,0.24,1.3
19.25,-93.25,2021,1,15,3.73,4.93,0.49,396.82,73.02,95.16,9.65,0.24,1.3
19.25,-92.75,2021,1,15,2.46,5.02,0.33,402.8,50.11,97.36,7.14,0.19,1.0
19.25,-92.25,2021,1,15,2.46,5.02,0.33,402.8,50.11,97.36,7.14,0.19,1.0
19.25,-91.75,2021,1,15,2.45,5.02,0.33,402.88,50.42,97.52,7.29,0.19,1.02
19.25,-91.25,2021,1,15,2.45,5.02,0.33,402.88,50.42,97.52,7.29,0.19,1.02
19.25,-90.75,2021,1,15,2.73,4.91,0.36,402.13,53.1,93.97,7.31,0.19,1.02
19.25,-90.25,2021,1,15,2.73,4.91,0.36,402.13,53.1,93.97,7.31,0.19,1.02
19.25,-89.75,2021,1,15,3.2,4.92,0.42,403.09,61.2,93.87,8.18,0.21,1.1
19.25,-89.25,2021,1,15,3.2,4.92,0.42,403.09,61.2,93.87,8.18,0.21,1.1
19.25,-88.75,2021,1,15,3.81,4.9,0.51,398.54,72.62,93.84,9.4,0.23,1.27
19.25,-88.25,2021,1,15,3.81,4.9,0.51,398.54,72.62,93.84,9.4,0.23,1.27
19.25,-87.75,2021,1,15,3.59,4.9,0.48,403.7,70.67,94.58,9.37,0.24,1.29
19.25,-87.25,2021,1,15,3.59,4.9,0.48,403.7,70.67,94.58,9.37,0.24,1.29
19.75,-96.25,2021,1,15,3.59,4.79,0.48,388.09,69.3,91.75,9.15,0.23,1.27
19.75,-95.75,2021,1,15,3.47,4.81,0.46,393.79,68.18,92.21,9.1,0.23,1.27
19.75,-95.25,2021,1,15,3.47,4.81,0.46,393.79,68.18,92.21,9.1,0.23,1.27
19.75,-94.75,2021,1,15,3.09,4.93,0.41,399.34,61.48,95.23,8.43,0.22,1.19
19.75,-94.25,2021,1,15,3.09,4.93,0.41,399.34,61.48,95.23,8.43,0.22,1.19
19.75,-93.75,2021,1,15,3.73,4.93,0.49,396.82,73.02,95.16,9.65,0.24,1.3
19.75,-93.25,2021,1,15,3.73,4.93,0.49,396.82,73.02,95.16,9.65,0.24,1.3
19.75,-92.75,2021,1,15,2.46,5.02,0.33,402.8,50.11,97.36,7.14,0.19,1.0
19.75,-92.25,2021,1,15,2.46,5.02,0.33,402.8,50.11,97.36,7.14,0.19,1.0
19.75,-91.75,2021,1,15,2.45,5.02,0.33,402.88,50.42,97.52,7.29,0.19,1.02
19.75,-91.25,2021,1,15,2.45,5.02,0.33,402.88,50.42,97.52,7.29,0.19,1.02
19.75,-90.75,2021,1,15,2.73,4.91,0.36,402.13,53.1,93.97,7.31,0.19,1.02
19.75,-90.25,2021,1,15,2.73,4.91,0.36,402.13,53.1,93.97,7.31,0.19,1.02
19.75,-89.75,2021,1,15,3.2,4.92,0.42,403.09,61.2,93.87,8.18,0.21,1.1
19.75,-89.25,2021,1,15,3.2,4.92,0.42,403.09,61.2,93.87,8.18,0.21,1.1
19.75,-88.75,2021,1,15,3.81,4.9,0.51,398.54,72.62,93.84,9.4,0.23,1.27
19.75,-88.25,2021,1,15,3.81,4.9,0.51,398.54,72.62,93.84,9.4,0.23,1.27
19.75,-87.75,2021,1,15,3.59,4.9,0.48,403.7,70.67,94.58,9.37,0.24,1.29
19.75,-87.25,2021,1,15,3.59,4.9,0.48,403.7,70.67,94.58,9.37,0.24,1.29
20.25,-96.25,2021,1,15,3.54,4.7,0.48,392.77,68.34,89.65,8.98,0.23,1.23
20.25,-95.75,2021,1,15,2.98,4.72,0.41,395.38,58.31,89.88,7.97,0.2,1.1
20.25,-95.25,2021,1,15,2.98,4.72,0.41,395.38,58.31,89.88,7.97,0.2,1.1
20.25,-94.75,2021,1,15,3.23,4.84,0.44,396.86,63.53,92.93,8.59,0.22,1.16
20.25,-94.25,2021,1,15,3.23,4.84,0.44,396.86,63.53,92.93,8.59,0.22,1.16
20.25,-93.75,2021,1,15,3.95,4.83,0.53,393.19,76.45,92.9,9.95,0.25,1.31
20.25,-93.25,2021,1,15,3.95,4.83,0.53,393.19,76.45,92.9,9.95,0.25,1.31
20.25,-92.75,2021,1,15,3.59,4.92,0.48,397.88,70.42,95.09,9.4,0.23,1.27
20.25,-92.25,2021,1,15,3.59,4.92,0.48,397.88,70.42,95.09,9.4,0.23,1.27
20.25,-91.75,2021,1,15,3.08,4.91,0.41,398.44,61.48,95.12,8.44,0.21,1.13
20.25,-91.25,2021,1,15,3.08,4.91,0.41,398.44,61.48,95.12,8.44,0.21,1.13
20.25,-90.75,2021,1,15,3.02,4.8,0.41,397.73,60.7,92.62,8.24,0.2,1.09
20.25,-90.25,2021,1,15,3.02,4.8,0.41,397.73,60.7,92.62,8.24,0.2,1.09
20.25,-89.75,2021,1,15,3.41,4.86,0.46,396.37,68.8,94.27,9.98,0.25,1.33
20.25,-89.25,2021,1,15,3.41,4.86,0.46,396.37,68.8,94.27,9.98,0.25,1.33
20.25,-88.75,2021,1,15,3.91,4.89,0.53,393.02,78.22,94.99,11.14,0.28,1.48
20.25,-88.25,2021,1,15,3.91,4.89,0.53,393.02,78.22,94.99,11.14,0.28,1.48
20.25,-87.75,2021,1,15,3.87,4.81,0.52,390.64,75.02,92.45,9.71,0.23,1.25
20.25,-87.25,2021,1,15,3.87,4.81,0.52,390.64,75.02,92.45,9.71,0.23,1.25
20.75,-96.25,2021,1,15,3.54,4.7,0.48,392.77,68.34,89.65,8.98,0.23,1.23
20.75,-95.75,2021,1,15,2.98,4.72,0.41,395.38,58.31,89.88,7.97,0.2,1.1
20.75,-95.25,2021,1,15,2.98,4.72,0.41,395.38,58.31,89.88,7.97,0.2,1.1
20.75,-94.75,2021,1,15,3.23,4.84,0.44,396.86,63.53,92.93,8.59,0.22,1.16
20.75,-94.25,2021,1,15,3.23,4.84,0.44,396.86,63.53,92.93,8.59,0.22,1.16
20.75,-93.75,2021,1,15,3.95,4.83,0.53,393.19,76.45,92.9,9.95,0.25,1.31
20.75,-93.25,2021,1,15,3.95,4.83,0.53,393.19,76.45,92.9,9.95,0.25,1.31
20.75,-92.75,2021,1,15,3.59,4.92,0.48,397.88,70.42,95.09,9.4,0.23,1.27
20.75,-92.25,2021,1,15,3.59,4.92,0.48,397.88,70.42,95.09,9.4,0.23,1.27
20.75,-91.75,2021,1,15,3.08,4.91,0.41,398.44,61.48,95.12,8.44,0.21,1.13
20.75,-91.25,2021,1,15,3.08,4.91,0.41,398.44,61.48,95.12,8.44,0.21,1.13
20.75,-90.75,2021,1,15,3.02,4.8,0.41,397.73,60.7,92.62,8.24,0.2,1.09
20.75,-90.25,2021,1,15,3.02,4.8,0.41,397.73,60.7,92.62,8.24,0.2,1.09
20.75,-89.75,2021,1,15,3.41,4.86,0.46,396.37,68.8,94.27,9.98,0.25,1.33
20.75,-89.25,2021,1,15,3.41,4.86,0.46,396.37,68.8,94.27,9.98,0.25,1.33
20.75,-88.75,2021,1,15,3.91,4.89,0.53,393.02,78.22,94.99,11.14,0.28,1.48
20.75,-88.25,2021,1,15,3.91,4.89,0.53,393.02,78.22,94.99,11.14,0.28,1.48
20.75,-87.75,2021,1,15,3.87,4.81,0.52,390.64,75.02,92.45,9.71,0.23,1.25
20.75,-87.25,2021,1,15,3.87,4.81,0.52,390.64,75.02,92.45,9.71,0.23,1.25
21.25,-96.25,2021,1,15,3.7,4.92,0.52,378.98,71.25,93.33,9.52,0.23,1.23
21.25,-95.75,2021,1,15,3.54,4.91,0.49,385.09,68.17,93.27,9.22,0.23,1.21
21.25,-95.25,2021,1,15,3.54,4.91,0.49,385.09,68.17,93.27,9.22,0.23,1.21
21.25,-94.75,2021,1,15,2.9,4.95,0.4,393.41,56.81,94.7,7.97,0.2,1.05
21.25,-94.25,2021,1,15,2.9,4.95,0.4,393.41,56.81,94.7,7.97,0.2,1.05
21.25,-93.75,2021,1,15,3.86,4.93,0.53,387.29,74.75,94.74,9.9,0.23,1.25
21.25,-93.25,2021,1,15,3.86,4.93,0.53,387.29,74.75,94.74,9.9,0.23,1.25
21.25,-92.75,2021,1,15,4.1,4.87,0.57,383.93,79.09,93.42,10.28,0.24,1.26
21.25,-92.25,2021,1,15,4.1,4.87,0.57,383.93,79.09,93.42,10.28,0.24,1.26
21.25,-91.75,2021,1,15,3.96,4.86,0.55,384.25,76.81,93.45,10.05,0.23,1.24
21.25,-91.25,2021,1,15,3.96,4.86,0.55,384.25,76.81,93.45,10.05,0.23,1.24
21.25,-90.75,2021,1,15,3.62,4.83,0.5,388.1,70.52,93.2,9.32,0.22,1.16
21.25,-90.25,2021,1,15,3.62,4.83,0.5,388.1,70.52,93.2,9.32,0.22,1.16
21.25,-89.75,2021,1,15,3.9,4.83,0.54,389.19,76.12,93.51,9.95,0.24,1.24
21.25,-89.25,2021,1,15,3.9,4.83,0.54,389.19,76.12,93.51,9.95,0.24,1.24
21.25,-88.75,2021,1,15,3.91,4.83,0.54,389.56,76.52,93.47,10.02,0.23,1.25
21.25,-88.25,2021,1,15,3.91,4.83,0.54,389.56,76.52,93.47,10.02,0.23,1.25
21.25,-87.75,2021,1,15,3.61,4.81,0.5,390.86,69.84,92.58,9.26,0.22,1.16
21.25,-87.25,2021,1,15,3.61,4.81,0.5,390.86,69.84,92.58,9.26,0.22,1.16
21.75,-96.25,2021,1,15,3.7,4.92,0.52,378.98,71.25,93.33,9.52,0.23,1.23
21.75,-95.75,2021,1,15,3.54,4.91,0.49,385.09,68.17,93.27,9.22,0.23,1.21
21.75,-95.25,2021,1,15,3.54,4.91,0.49,385.09,68.17,93.27,9.22,0.23,1.21
21.75,-94.75,2021,1,15,2.9,4.95,0.4,393.41,56.81,94.7,7.97,0.2,1.05
21.75,-94.25,2021,1,15,2.9,4.95,0.4,393.41,56.81,94.7,7.97,0.2,1.05
21.75,-93.75,2021,1,15,3.86,4.93,0.53,387.29,74.75,94.74,9.9,0.23,1.25
21.75,-93.25,2021,1,15,3.86,4.93,0.53,387.29,74.75,94.74,9.9,0.23,1.25
21.75,-92.75,2021,1,15,4.1,4.87,0.57,383.93,79.09,93.42,10.28,0.24,1.26
21.75,-92.25,2021,1,15,4.1,4.87,0.57,383.93,79.09,93.42,10.28,0.24,1.26
21.75,-91.75,2021,1,15,3.96,4.86,0.55,384.25,76.81,93.45,10.05,0.23,1.24
21.75,-91.25,2021,1,15,3.96,4.86,0.55,384.25,76.81,93.45,10.05,0.23,1.24
21.75,-90.75,2021,1,15,3.62,4.83,0.5,388.1,70.52,93.2,9.32,0.22,1.16
21.75,-90.25,2021,1,15,3.62,4.83,0.5,388.1,70.52,93.2,9.32,0.22,1.16
21.75,-89.75,2021,1,15,3.9,4.83,0.54,389.19,76.12,93.51,9.95,0.24,1.24
21.75,-89.25,2021,1,15,3.9,4.83,0.54,389.19,76.12,93.51,9.95,0.24,1.24
21.75,-88.75,2021,1,15,3.91,4.83,0.54,389.56,76.52,93.47,10.02,0.23,1.25
21.75,-88.25,2021,1,15,3.91,4.83,0.54,389.56,76.52,93.47,10.02,0.23,1.25
21.75,-87.75,2021,1,15,3.61,4.81,0.5,390.86,69.84,92.58,9.26,0.22,1.16
21.75,-87.25,2021,1,15,3.61,4.81,0.5,390.86,69.84,92.58,9.26,0.22,1.16
15.75,-96.25,2021,1,16,5.28,5.44,0.65,394.75,100.44,103.55,12.63,0.35,1.88
15.75,-95.75,2021,1,16,5.02,5.42,0.62,398.29,96.35,103.55,12.27,0.34,1.84
15.75,-95.25,2021,1,16,5.02,5.42,0.62,398.29,96.35,103.55,12.27,0.34,1.84
15.75,-94.75,2021,1,16,5.28,5.38,0.65,397.32,102.21,104.02,12.8,0.35,1.84
15.75,-94.25,2021,1,16,5.28,5.38,0.65,397.32,102.21,104.02,12.8,0.35,1.84
15.75,-93.75,2021,1,16,5.23,5.4,0.64,397.73,100.66,103.78,12.63,0.34,1.8
15.75,-93.25,2021,1,16,5.23,5.4,0.64,397.73,100.66,103.78,12.63,0.34,1.8
15.75,-92.75,2021,1,16,3.91,5.6,0.48,370.63,74.03,105.83,9.96,0.29,1.54
15.75,-92.25,2021,1,16,3.91,5.6,0.48,370.63,74.03,105.83,9.96,0.29,1.54
15.75,-91.75,2021,1,16,2.91,5.77,0.36,347.4,55.09,106.76,7.9,0.23,1.27
15.75,-91.25,2021,1,16,2.91,5.77,0.36,347.4,55.09,106.76,7.9,0.23,1.27
15.75,-90.75,2021,1,16,2.24,5.39,0.27,386.62,43.62,101.47,6.27,0.18,0.96
15.75,-90.25,2021,1,16,2.24,5.39,0.27,386.62,43.62,101.47,6.27,0.18,0.96
15.75,-89.75,2021,1,16,1.94,5.31,0.23,401.59,38.7,101.39,5.55,0.16,0.84
15.75,-89.25,2021,1,16,1.94,5.31,0.23,401.59,38.7,101.39,5.55,0.16,0.84
15.75,-88.75,2021,1,16,1.98,5.43,0.24,408.91,40.49,105.3,6.02,0.17,0.91
15.75,-88.25,2021,1,16,1.98,5.43,0.24,408.91,40.49,105.3,6.02,0.17,0.91
15.75,-87.75,2021,1,16,1.56,5.46,0.2,401.27,32.7,105.41,4.89,0.14,0.74
15.75,-87.25,2021,1,16,1.56,5.46,0.2,401.27,32.7,105.41,4.89,0.14,0.74
16.25,-96.25,2021,1,16,4.82,5.58,0.6,330.52,89.38,103.42,11.82,0.34,1.88
16.25,-95.75,2021,1,16,4.19,5.44,0.52,351.92,78.78,102.16,10.36,0.3,1.59
16.25,-95.25,2021,1,16,4.19,5.44,0.52,351.92,78.78,102.16,10.36,0.3,1.59
16.25,-94.75,2021,1,16,4.02,5.37,0.5,377.99,76.23,101.82,9.88,0.27,1.48
16.25,-94.25,2021,1,16,4.02,5.37,0.5,377.99,76.23,101.82,9.88,0.27,1.48
16.25,-93.75,2021,1,16,2.89,5.42,0.36,374.28,55.1,102.2,7.6,0.22,1.18
16.25,-93.25,2021,1,16,2.89,5.42,0.36,374.28,55.1,102.2,7.6,0.22,1.18
16.25,-92.75,2021,1,16,2.68,5.54,0.34,364.34,51.2,103.88,7.38,0.22,1.17
16.25,-92.25,2021,1,16,2.68,5.54,0.34,364.34,51.2,103.88,7.38,0.22,1.17
16.25,-91.75,2021,1,16,1.75,5.48,0.22,375.0,34.49,103.84,5.08,0.15,0.81
16.25,-91.25,2021,1,16,1.75,5.48,0.22,375.0,34.49,103.84,5.08,0.15,0.81
16.25,-90.75,2021,1,16,1.68,5.15,0.21,413.55,33.27,98.49,4.83,0.13,0.73
16.25,-90.25,2021,1,16,1.68,5.15,0.21,413.55,33.27,98.49,4.83,0.13,0.73
16.25,-89.75,2021,1,16,1.99,5.19,0.25,405.23,39.3,98.59,5.67,0.16,0.83
16.25,-89.25,2021,1,16,1.99,5.19,0.25,405.23,39.3,98.59,5.67,0.16,0.83
16.25,-88.75,2021,1,16,2.79,5.31,0.35,404.75,55.27,102.98,7.79,0.21,1.12
16.25,-88.25,2021,1,16,2.79,5.31,0.35,404.75,55.27,102.98,7.79,0.21,1.12
16.25,-87.75,2021,1,16,2.46,5.28,0.3,420.47,51.38,103.17,7.53,0.21,1.1
16.25,-87.25,2021,1,16,2.46,5.28,0.3,420.47,51.38,103.17,7.53,0.21,1.1
16.75,-96.25,2021,1,16,4.82,5.58,0.6,330.52,89.38,103.42,11.82,0.34,1.88
16.75,-95.75,2021,1,16,4.19,5.44,0.52,351.92,78.78,102.16,10.36,0.3,1.59
16.75,-95.25,2021,1,16,4.19,5.44,0.52,351.92,78.78,102.16,10.36,0.3,1.59
16.75,-94.75,2021,1,16,4.02,5.37,0.5,377.99,76.23,101.82,9.88,0.27,1.48
16.75,-94.25,2021,1,16,4.02,5.37,0.5,377.99,76.23,101.82,9.88,0.27,1.48
16.75,-93.75,2021,1,16,2.89,5.42,0.36,374.28,55.1,102.2,7.6,0.22,1.18
16.75,-93.25,2021,1,16,2.89,5.42,0.36,374.28,55.1,102.2,7.6,0.22,1.18
16.75,-92.75,2021,1,16,2.68,5.54,0.34,364.34,51.2,103.88,7.38,0.22,1.17
16.75,-92.25,2021,1,16,2.68,5.54,0.34,364.34,51.2,103.88,7.38,0.22,1.17
16.75,-91.75,2021,1,16,1.75,5.48,0.22,375.0,34.49,103.84,5.08,0.15,0.81
16.75,-91.25,2021,1,16,1.75,5.48,0.22,375.0,34.49,103.84,5.08,0.15,0.81
16.75,-90.75,2021,1,16,1.68,5.15,0.21,413.55,33.27,98.49,4.83,0.13,0.73
16.75,-90.25,2021,1,16,1.68,5.15,0.21,413.55,33.27,98.49,4.83,0.13,0.73
16.75,-89.75,2021,1,16,1.99,5.19,0.25,405.23,39.3,98.59,5.67,0.16,0.83
16.75,-89.25,2021,1,16,1.99,5.19,0.25,405.23,39.3,98.59,5.67,0.16,0.83
16.75,-88.75,2021,1,16,2.79,5.31,0.35,404.75,55.27,102.98,7.79,0.21,1.12
16.75,-88.25,2021,1,16,2.79,5.31,0.35,404.75,55.27,102.98,7.79,0.21,1.12
16.75,-87.75,2021,1,16,2.46,5.28,0.3,420.47,51.38,103.17,7.53,0.21,1.1
16.75,-87.25,2021,1,16,2.46,5.28,0.3,420.47,51.38,103.17,7.53,0.21,1.1
17.25,-96.25,2021,1,16,3.02,5.39,0.38,344.49,57.83,100.62,8.02,0.23,1.26
17.25,-95.75,2021,1,16,1.71,5.23,0.22,378.52,34.07,99.77,4.95,0.14,0.79
17.25,-95.25,2021,1,16,1.71,5.23,0.22,378.52,34.07,99.77,4.95,0.14,0.79
17.25,-94.75,2021,1,16,1.27,5.17,0.16,396.49,26.04,98.58,3.84,0.11,0.61
17.25,-94.25,2021,1,16,1.27,5.17,0.16,396.49,26.04,98.58,3.84,0.11,0.61
17.25,-93.75,2021,1,16,1.23,5.18,0.16,392.27,25.01,98.61,3.68,0.1,0.57
17.25,-93.25,2021,1,16,1.23,5.18,0.16,392.27,25.01,98.61,3.68,0.1,0.57
17.25,-92.75,2021,1,16,1.83,5.14,0.23,391.66,35.99,97.33,5.15,0.15,0.79
17.25,-92.25,2021,1,16,1.83,5.14,0.23,391.66,35.99,97.33,5.15,0.15,0.79
17.25,-91.75,2021,1,16,1.74,5.08,0.22,403.51,34.6,96.8,4.98,0.14,0.77
17.25,-91.25,2021,1,16,1.74,5.08,0.22,403.51,34.6,96.8,4.98,0.14,0.77
17.25,-90.75,2021,1,16,2.95,5.12,0.38,405.35,56.37,97.48,7.78,0.22,1.16
17.25,-90.25,2021,1,16,2.95,5.12,0.38,405.35,56.37,97.48,7.78,0.22,1.16
17.25,-89.75,2021,1,16,2.98,5.13,0.38,400.33,56.99,97.56,7.87,0.21,1.16
17.25,-89.25,2021,1,16,2.98,5.13,0.38,400.33,56.99,97.56,7.87,0.21,1.16
17.25,-88.75,2021,1,16,3.02,5.12,0.38,406.86,58.58,98.41,7.91,0.21,1.12
17.25,-88.25,2021,1,16,3.02,5.12,0.38,406.86,58.58,98.41,7.91,0.21,1.12
17.25,-87.75,2021,1,16,3.28,5.11,0.42,408.88,64.98,98.76,8.84,0.23,1.23
17.25,-87.25,2021,1,16,3.28,5.11,0.42,408.88,64.98,98.76,8.84,0.23,1.23
17.75,-96.25,2021,1,16,3.02,5.39,0.38,344.49,57.83,100.62,8.02,0.23,1.26
17.75,-95.75,2021,1,16,1.71,5.23,0.22,378.52,34.07,99.77,4.95,0.14,0.79
17.75,-95.25,2021,1,16,1.71,5.23,0.22,378.52,34.07,99.77,4.95,0.14,0.79
17.75,-94.75,2021,1,16,1.27,5.17,0.16,396.49,26.04,98.58,3.84,0.11,0.61
17.75,-94.25,2021,1,16,1.27,5.17,0.16,396.49,26.04,98.58,3.84,0.11,0.61
17.75,-93.75,2021,1,16,1.23,5.18,0.16,392.27,25.01,98.61,3.68,0.1,0.57
17.75,-93.25,2021,1,16,1.23,5.18,0.16,392.27,25.01,98.61,3.68,0.1,0.57
17.75,-92.75,2021,1,16,1.83,5.14,0.23,391.66,35.99,97.33,5.15,0.15,0.79
17.75,-92.25,2021,1,16,1.83,5.14,0.23,391.66,35.99,97.33,5.15,0.15,0.79
