LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
25.25,-101.25,2021,1,24,4.63,5.2,0.67,320.98,83.57,94.77,10.87,0.24,1.24
25.25,-100.75,2021,1,24,4.66,5.17,0.67,319.29,84.9,94.73,11.05,0.25,1.27
25.25,-100.25,2021,1,24,4.66,5.17,0.67,319.29,84.9,94.73,11.05,0.25,1.27
25.25,-99.75,2021,1,24,3.25,4.39,0.47,393.62,59.61,80.37,7.58,0.16,0.87
25.25,-99.25,2021,1,24,3.25,4.39,0.47,393.62,59.61,80.37,7.58,0.16,0.87
25.25,-98.75,2021,1,24,3.33,4.35,0.48,391.0,61.82,80.58,7.8,0.17,0.87
25.25,-98.25,2021,1,24,3.33,4.35,0.48,391.0,61.82,80.58,7.8,0.17,0.87
25.25,-97.75,2021,1,24,3.59,4.3,0.52,388.59,66.75,79.41,8.25,0.17,0.89
25.25,-97.25,2021,1,24,3.59,4.3,0.52,388.59,66.75,79.41,8.25,0.17,0.89
25.75,-106.75,2021,1,24,3.1,5.32,0.45,291.38,56.41,97.11,7.97,0.19,0.97
25.75,-106.25,2021,1,24,3.1,5.32,0.45,291.38,56.41,97.11,7.97,0.19,0.97
25.75,-105.75,2021,1,24,5.16,5.28,0.74,261.37,94.51,97.09,12.28,0.27,1.37
25.75,-105.25,2021,1,24,5.16,5.28,0.74,261.37,94.51,97.09,12.28,0.27,1.37
25.75,-104.75,2021,1,24,5.25,5.26,0.76,292.23,96.26,96.72,12.34,0.27,1.36
25.75,-104.25,2021,1,24,5.25,5.26,0.76,292.23,96.26,96.72,12.34,0.27,1.36
25.75,-103.75,2021,1,24,4.67,5.2,0.67,318.53,85.51,95.91,11.18,0.25,1.27
25.75,-103.25,2021,1,24,4.67,5.2,0.67,318.53,85.51,95.91,11.18,0.25,1.27
25.75,-102.75,2021,1,24,4.12,5.22,0.59,344.23,74.6,95.95,10.01,0.23,1.19
25.75,-102.25,2021,1,24,4.12,5.22,0.59,344.23,74.6,95.95,10.01,0.23,1.19
25.75,-101.75,2021,1,24,4.63,5.2,0.67,320.98,83.57,94.77,10.87,0.24,1.24
25.75,-101.25,2021,1,24,4.63,5.2,0.67,320.98,83.57,94.77,10.87,0.24,1.24
25.75,-100.75,2021,1,24,4.66,5.17,0.67,319.29,84.9,94.73,11.05,0.25,1.27
25.75,-100.25,2021,1,24,4.66,5.17,0.67,319.29,84.9,94.73,11.05,0.25,1.27
25.75,-99.75,2021,1,24,3.25,4.39,0.47,393.62,59.61,80.37,7.58,0.16,0.87
25.75,-99.25,2021,1,24,3.25,4.39,0.47,393.62,59.61,80.37,7.58,0.16,0.87
25.75,-98.75,2021,1,24,3.33,4.35,0.48,391.0,61.82,80.58,7.8,0.17,0.87
25.75,-98.25,2021,1,24,3.33,4.35,0.48,391.0,61.82,80.58,7.8,0.17,0.87
25.75,-97.75,2021,1,24,3.59,4.3,0.52,388.59,66.75,79.41,8.25,0.17,0.89
25.75,-97.25,2021,1,24,3.59,4.3,0.52,388.59,66.75,79.41,8.25,0.17,0.89
26.25,-106.75,2021,1,24,4.0,5.25,0.59,260.62,72.15,95.29,9.77,0.23,1.15
26.25,-106.25,2021,1,24,4.0,5.25,0.59,260.62,72.15,95.29,9.77,0.23,1.15
26.25,-105.75,2021,1,24,5.19,5.17,0.77,265.95,94.74,94.66,12.16,0.27,1.34
26.25,-105.25,2021,1,24,5.19,5.17,0.77,265.95,94.74,94.66,12.16,0.27,1.34
26.25,-104.75,2021,1,24,5.08,5.11,0.75,300.28,93.05,94.18,11.82,0.26,1.28
26.25,-104.25,2021,1,24,5.08,5.11,0.75,300.28,93.05,94.18,11.82,0.26,1.28
26.25,-103.75,2021,1,24,4.45,5.06,0.66,326.45,81.47,93.62,10.67,0.23,1.2
26.25,-103.25,2021,1,24,4.45,5.06,0.66,326.45,81.47,93.62,10.67,0.23,1.2
26.25,-102.75,2021,1,24,4.0,5.05,0.59,336.22,73.41,93.57,9.88,0.23,1.15
26.25,-102.25,2021,1,24,4.0,5.05,0.59,336.22,73.41,93.57,9.88,0.23,1.15
26.25,-101.75,2021,1,24,4.31,4.99,0.64,339.06,78.91,91.97,10.24,0.23,1.12
26.25,-101.25,2021,1,24,4.31,4.99,0.64,339.06,78.91,91.97,10.24,0.23,1.12
26.25,-100.75,2021,1,24,4.3,4.91,0.63,357.56,79.45,91.38,10.13,0.21,1.09
26.25,-100.25,2021,1,24,4.3,4.91,0.63,357.56,79.45,91.38,10.13,0.21,1.09
26.25,-99.75,2021,1,24,3.1,4.24,0.46,383.65,57.4,78.48,7.33,0.16,0.79
26.25,-99.25,2021,1,24,3.1,4.24,0.46,383.65,57.4,78.48,7.33,0.16,0.79
26.25,-98.75,2021,1,24,2.46,4.21,0.36,400.1,46.43,78.58,6.1,0.13,0.66
26.25,-98.25,2021,1,24,2.46,4.21,0.36,400.1,46.43,78.58,6.1,0.13,0.66
26.25,-97.75,2021,1,24,2.87,4.16,0.42,399.76,54.19,77.37,6.96,0.15,0.74
26.25,-97.25,2021,1,24,2.87,4.16,0.42,399.76,54.19,77.37,6.96,0.15,0.74
26.75,-106.75,2021,1,24,4.0,5.25,0.59,260.62,72.15,95.29,9.77,0.23,1.15
26.75,-106.25,2021,1,24,4.0,5.25,0.59,260.62,72.15,95.29,9.77,0.23,1.15
26.75,-105.75,2021,1,24,5.19,5.17,0.77,265.95,94.74,94.66,12.16,0.27,1.34
26.75,-105.25,2021,1,24,5.19,5.17,0.77,265.95,94.74,94.66,12.16,0.27,1.34
26.75,-104.75,2021,1,24,5.08,5.11,0.75,300.28,93.05,94.18,11.82,0.26,1.28
26.75,-104.25,2021,1,24,5.08,5.11,0.75,300.28,93.05,94.18,11.82,0.26,1.28
26.75,-103.75,2021,1,24,4.45,5.06,0.66,326.45,81.47,93.62,10.67,0.23,1.2
26.75,-103.25,2021,1,24,4.45,5.06,0.66,326.45,81.47,93.62,10.67,0.23,1.2
26.75,-102.75,2021,1,24,4.0,5.05,0.59,336.22,73.41,93.57,9.88,0.23,1.15
26.75,-102.25,2021,1,24,4.0,5.05,0.59,336.22,73.41,93.57,9.88,0.23,1.15
26.75,-101.75,2021,1,24,4.31,4.99,0.64,339.06,78.91,91.97,10.24,0.23,1.12
26.75,-101.25,2021,1,24,4.31,4.99,0.64,339.06,78.91,91.97,10.24,0.23,1.12
26.75,-100.75,2021,1,24,4.3,4.91,0.63,357.56,79.45,91.38,10.13,0.21,1.09
26.75,-100.25,2021,1,24,4.3,4.91,0.63,357.56,79.45,91.38,10.13,0.21,1.09
26.75,-99.75,2021,1,24,3.1,4.24,0.46,383.65,57.4,78.48,7.33,0.16,0.79
26.75,-99.25,2021,1,24,3.1,4.24,0.46,383.65,57.4,78.48,7.33,0.16,0.79
26.75,-98.75,2021,1,24,2.46,4.21,0.36,400.1,46.43,78.58,6.1,0.13,0.66
26.75,-98.25,2021,1,24,2.46,4.21,0.36,400.1,46.43,78.58,6.1,0.13,0.66
26.75,-97.75,2021,1,24,2.87,4.16,0.42,399.76,54.19,77.37,6.96,0.15,0.74
26.75,-97.25,2021,1,24,2.87,4.16,0.42,399.76,54.19,77.37,6.96,0.15,0.74
27.25,-106.75,2021,1,24,4.74,5.08,0.72,260.07,86.23,92.93,11.15,0.23,1.2
27.25,-106.25,2021,1,24,4.74,5.08,0.72,260.07,86.23,92.93,11.15,0.23,1.2
27.25,-105.75,2021,1,24,5.06,5.05,0.77,275.09,92.01,92.27,11.64,0.24,1.23
27.25,-105.25,2021,1,24,5.06,5.05,0.77,275.09,92.01,92.27,11.64,0.24,1.23
27.25,-104.75,2021,1,24,4.64,5.03,0.7,291.12,84.51,92.22,10.9,0.23,1.16
27.25,-104.25,2021,1,24,4.64,5.03,0.7,291.12,84.51,92.22,10.9,0.23,1.16
27.25,-103.75,2021,1,24,4.66,4.95,0.7,305.96,85.8,91.47,11.02,0.23,1.16
27.25,-103.25,2021,1,24,4.66,4.95,0.7,305.96,85.8,91.47,11.02,0.23,1.16
27.25,-102.75,2021,1,24,4.35,4.93,0.66,316.4,79.95,91.52,10.48,0.23,1.16
27.25,-102.25,2021,1,24,4.35,4.93,0.66,316.4,79.95,91.52,10.48,0.23,1.16
27.25,-101.75,2021,1,24,4.19,4.7,0.63,350.98,77.62,87.79,9.93,0.21,1.05
27.25,-101.25,2021,1,24,4.19,4.7,0.63,350.98,77.62,87.79,9.93,0.21,1.05
27.25,-100.75,2021,1,24,2.66,4.61,0.41,382.71,50.39,87.52,6.91,0.15,0.76
27.25,-100.25,2021,1,24,2.66,4.61,0.41,382.71,50.39,87.52,6.91,0.15,0.76
27.25,-99.75,2021,1,24,1.91,4.27,0.29,392.02,36.64,80.43,5.16,0.11,0.57
27.25,-99.25,2021,1,24,1.91,4.27,0.29,392.02,36.64,80.43,5.16,0.11,0.57
27.25,-98.75,2021,1,24,2.05,4.25,0.31,395.52,39.59,80.46,5.5,0.12,0.6
27.25,-98.25,2021,1,24,2.05,4.25,0.31,395.52,39.59,80.46,5.5,0.12,0.6
27.25,-97.75,2021,1,24,2.28,3.99,0.34,395.45,43.82,74.52,5.84,0.12,0.62
27.25,-97.25,2021,1,24,2.28,3.99,0.34,395.45,43.82,74.52,5.84,0.12,0.62
27.75,-106.75,2021,1,24,4.74,5.08,0.72,260.07,86.23,92.93,11.15,0.23,1.2
27.75,-106.25,2021,1,24,4.74,5.08,0.72,260.07,86.23,92.93,11.15,0.23,1.2
27.75,-105.75,2021,1,24,5.06,5.05,0.77,275.09,92.01,92.27,11.64,0.24,1.23
27.75,-105.25,2021,1,24,5.06,5.05,0.77,275.09,92.01,92.27,11.64,0.24,1.23
27.75,-104.75,2021,1,24,4.64,5.03,0.7,291.12,84.51,92.22,10.9,0.23,1.16
27.75,-104.25,2021,1,24,4.64,5.03,0.7,291.12,84.51,92.22,10.9,0.23,1.16
27.75,-103.75,2021,1,24,4.66,4.95,0.7,305.96,85.8,91.47,11.02,0.23,1.16
27.75,-103.25,2021,1,24,4.66,4.95,0.7,305.96,85.8,91.47,11.02,0.23,1.16
27.75,-102.75,2021,1,24,4.35,4.93,0.66,316.4,79.95,91.52,10.48,0.23,1.16
27.75,-102.25,2021,1,24,4.35,4.93,0.66,316.4,79.95,91.52,10.48,0.23,1.16
27.75,-101.75,2021,1,24,4.19,4.7,0.63,350.98,77.62,87.79,9.93,0.21,1.05
27.75,-101.25,2021,1,24,4.19,4.7,0.63,350.98,77.62,87.79,9.93,0.21,1.05
27.75,-100.75,2021,1,24,2.66,4.61,0.41,382.71,50.39,87.52,6.91,0.15,0.76
27.75,-100.25,2021,1,24,2.66,4.61,0.41,382.71,50.39,87.52,6.91,0.15,0.76
27.75,-99.75,2021,1,24,1.91,4.27,0.29,392.02,36.64,80.43,5.16,0.11,0.57
27.75,-99.25,2021,1,24,1.91,4.27,0.29,392.02,36.64,80.43,5.16,0.11,0.57
27.75,-98.75,2021,1,24,2.05,4.25,0.31,395.52,39.59,80.46,5.5,0.12,0.6
27.75,-98.25,2021,1,24,2.05,4.25,0.31,395.52,39.59,80.46,5.5,0.12,0.6
27.75,-97.75,2021,1,24,2.28,3.99,0.34,395.45,43.82,74.52,5.84,0.12,0.62
27.75,-97.25,2021,1,24,2.28,3.99,0.34,395.45,43.82,74.52,5.84,0.12,0.62
18.25,-106.75,2021,1,25,4.22,5.72,0.53,389.88,82.28,109.73,11.16,0.32,1.77
18.25,-106.25,2021,1,25,4.22,5.72,0.53,389.88,82.28,109.73,11.16,0.32,1.77
18.25,-105.75,2021,1,25,4.51,5.71,0.56,392.78,87.64,109.45,11.7,0.34,1.82
18.25,-105.25,2021,1,25,4.51,5.71,0.56,392.78,87.64,109.45,11.7,0.34,1.82
18.25,-104.75,2021,1,25,4.61,5.71,0.58,385.02,89.61,109.55,11.88,0.34,1.86
18.25,-104.25,2021,1,25,4.61,5.71,0.58,385.02,89.61,109.55,11.88,0.34,1.86
18.25,-103.75,2021,1,25,5.43,5.78,0.68,350.8,102.05,108.73,13.02,0.36,1.94
18.25,-103.25,2021,1,25,5.43,5.78,0.68,350.8,102.05,108.73,13.02,0.36,1.94
18.25,-102.75,2021,1,25,5.45,5.81,0.68,329.66,102.05,109.13,13.14,0.37,1.95
18.25,-102.25,2021,1,25,5.45,5.81,0.68,329.66,102.05,109.13,13.14,0.37,1.95
18.25,-101.75,2021,1,25,5.51,5.73,0.69,358.91,104.42,108.67,13.37,0.36,1.89
18.25,-101.25,2021,1,25,5.51,5.73,0.69,358.91,104.42,108.67,13.37,0.36,1.89
18.25,-100.75,2021,1,25,5.72,5.74,0.72,366.16,108.16,108.79,13.77,0.37,1.9
18.25,-100.25,2021,1,25,5.72,5.74,0.72,366.16,108.16,108.79,13.77,0.37,1.9
18.25,-99.75,2021,1,25,5.71,5.73,0.72,335.2,105.93,106.51,13.65,0.37,1.9
18.25,-99.25,2021,1,25,5.71,5.73,0.72,335.2,105.93,106.51,13.65,0.37,1.9
18.25,-98.75,2021,1,25,5.73,5.74,0.72,337.09,106.41,106.77,13.72,0.37,1.91
18.25,-98.25,2021,1,25,5.73,5.74,0.72,337.09,106.41,106.77,13.72,0.37,1.91
18.25,-97.75,2021,1,25,5.8,5.81,0.73,314.91,106.68,107.15,13.86,0.38,1.95
18.25,-97.25,2021,1,25,5.8,5.81,0.73,314.91,106.68,107.15,13.86,0.38,1.95
18.75,-106.75,2021,1,25,4.22,5.72,0.53,389.88,82.28,109.73,11.16,0.32,1.77
18.75,-106.25,2021,1,25,4.22,5.72,0.53,389.88,82.28,109.73,11.16,0.32,1.77
18.75,-105.75,2021,1,25,4.51,5.71,0.56,392.78,87.64,109.45,11.7,0.34,1.82
18.75,-105.25,2021,1,25,4.51,5.71,0.56,392.78,87.64,109.45,11.7,0.34,1.82
18.75,-104.75,2021,1,25,4.61,5.71,0.58,385.02,89.61,109.55,11.88,0.34,1.86
18.75,-104.25,2021,1,25,4.61,5.71,0.58,385.02,89.61,109.55,11.88,0.34,1.86
18.75,-103.75,2021,1,25,5.43,5.78,0.68,350.8,102.05,108.73,13.02,0.36,1.94
18.75,-103.25,2021,1,25,5.43,5.78,0.68,350.8,102.05,108.73,13.02,0.36,1.94
18.75,-102.75,2021,1,25,5.45,5.81,0.68,329.66,102.05,109.13,13.14,0.37,1.95
18.75,-102.25,2021,1,25,5.45,5.81,0.68,329.66,102.05,109.13,13.14,0.37,1.95
18.75,-101.75,2021,1,25,5.51,5.73,0.69,358.91,104.42,108.67,13.37,0.36,1.89
18.75,-101.25,2021,1,25,5.51,5.73,0.69,358.91,104.42,108.67,13.37,0.36,1.89
18.75,-100.75,2021,1,25,5.72,5.74,0.72,366.16,108.16,108.79,13.77,0.37,1.9
18.75,-100.25,2021,1,25,5.72,5.74,0.72,366.16,108.16,108.79,13.77,0.37,1.9
18.75,-99.75,2021,1,25,5.71,5.73,0.72,335.2,105.93,106.51,13.65,0.37,1.9
18.75,-99.25,2021,1,25,5.71,5.73,0.72,335.2,105.93,106.51,13.65,0.37,1.9
18.75,-98.75,2021,1,25,5.73,5.74,0.72,337.09,106.41,106.77,13.72,0.37,1.91
18.75,-98.25,2021,1,25,5.73,5.74,0.72,337.09,106.41,106.77,13.72,0.37,1.91
18.75,-97.75,2021,1,25,5.8,5.81,0.73,314.91,106.68,107.15,13.86,0.38,1.95
18.75,-97.25,2021,1,25,5.8,5.81,0.73,314.91,106.68,107.15,13.86,0.38,1.95
19.25,-106.75,2021,1,25,3.69,5.63,0.47,381.07,72.63,107.84,10.12,0.28,1.55
19.25,-106.25,2021,1,25,3.69,5.63,0.47,381.07,72.63,107.84,10.12,0.28,1.55
19.25,-105.75,2021,1,25,4.56,5.64,0.58,366.98,88.12,108.05,11.77,0.33,1.79
19.25,-105.25,2021,1,25,4.56,5.64,0.58,366.98,88.12,108.05,11.77,0.33,1.79
19.25,-104.75,2021,1,25,5.19,5.79,0.66,333.45,97.53,108.88,12.7,0.35,1.88
19.25,-104.25,2021,1,25,5.19,5.79,0.66,333.45,97.53,108.88,12.7,0.35,1.88
19.25,-103.75,2021,1,25,5.4,5.87,0.69,310.87,100.58,109.4,13.18,0.37,1.94
19.25,-103.25,2021,1,25,5.4,5.87,0.69,310.87,100.58,109.4,13.18,0.37,1.94
19.25,-102.75,2021,1,25,5.65,5.91,0.72,305.95,104.7,109.6,13.7,0.38,1.96
19.25,-102.25,2021,1,25,5.65,5.91,0.72,305.95,104.7,109.6,13.7,0.38,1.96
19.25,-101.75,2021,1,25,5.85,5.95,0.75,287.72,107.61,109.62,14.14,0.38,1.97
19.25,-101.25,2021,1,25,5.85,5.95,0.75,287.72,107.61,109.62,14.14,0.38,1.97
19.25,-100.75,2021,1,25,5.87,5.96,0.75,298.91,107.97,109.59,14.16,0.38,1.94
19.25,-100.25,2021,1,25,5.87,5.96,0.75,298.91,107.97,109.59,14.16,0.38,1.94
19.25,-99.75,2021,1,25,5.83,5.87,0.74,270.7,104.7,105.59,13.87,0.38,1.93
19.25,-99.25,2021,1,25,5.83,5.87,0.74,270.7,104.7,105.59,13.87,0.38,1.93
19.25,-98.75,2021,1,25,5.9,5.89,0.75,274.62,105.6,105.55,13.92,0.38,1.91
19.25,-98.25,2021,1,25,5.9,5.89,0.75,274.62,105.6,105.55,13.92,0.38,1.91
19.25,-97.75,2021,1,25,5.68,5.65,0.73,297.55,101.69,101.49,13.12,0.34,1.73
19.25,-97.25,2021,1,25,5.68,5.65,0.73,297.55,101.69,101.49,13.12,0.34,1.73
19.75,-106.75,2021,1,25,3.69,5.63,0.47,381.07,72.63,107.84,10.12,0.28,1.55
19.75,-106.25,2021,1,25,3.69,5.63,0.47,381.07,72.63,107.84,10.12,0.28,1.55
19.75,-105.75,2021,1,25,4.56,5.64,0.58,366.98,88.12,108.05,11.77,0.33,1.79
19.75,-105.25,2021,1,25,4.56,5.64,0.58,366.98,88.12,108.05,11.77,0.33,1.79
19.75,-104.75,2021,1,25,5.19,5.79,0.66,333.45,97.53,108.88,12.7,0.35,1.88
19.75,-104.25,2021,1,25,5.19,5.79,0.66,333.45,97.53,108.88,12.7,0.35,1.88
19.75,-103.75,2021,1,25,5.4,5.87,0.69,310.87,100.58,109.4,13.18,0.37,1.94
19.75,-103.25,2021,1,25,5.4,5.87,0.69,310.87,100.58,109.4,13.18,0.37,1.94
19.75,-102.75,2021,1,25,5.65,5.91,0.72,305.95,104.7,109.6,13.7,0.38,1.96
19.75,-102.25,2021,1,25,5.65,5.91,0.72,305.95,104.7,109.6,13.7,0.38,1.96
19.75,-101.75,2021,1,25,5.85,5.95,0.75,287.72,107.61,109.62,14.14,0.38,1.97
19.75,-101.25,2021,1,25,5.85,5.95,0.75,287.72,107.61,109.62,14.14,0.38,1.97
19.75,-100.75,2021,1,25,5.87,5.96,0.75,298.91,107.97,109.59,14.16,0.38,1.94
19.75,-100.25,2021,1,25,5.87,5.96,0.75,298.91,107.97,109.59,14.16,0.38,1.94
19.75,-99.75,2021,1,25,5.83,5.87,0.74,270.7,104.7,105.59,13.87,0.38,1.93
19.75,-99.25,2021,1,25,5.83,5.87,0.74,270.7,104.7,105.59,13.87,0.38,1.93
19.75,-98.75,2021,1,25,5.9,5.89,0.75,274.62,105.6,105.55,13.92,0.38,1.91
19.75,-98.25,2021,1,25,5.9,5.89,0.75,274.62,105.6,105.55,13.92,0.38,1.91
19.75,-97.75,2021,1,25,5.68,5.65,0.73,297.55,101.69,101.49,13.12,0.34,1.73
19.75,-97.25,2021,1,25,5.68,5.65,0.73,297.55,101.69,101.49,13.12,0.34,1.73
20.25,-106.75,2021,1,25,3.7,5.52,0.48,383.19,72.46,105.41,10.05,0.26,1.37
20.25,-106.25,2021,1,25,3.7,5.52,0.48,383.19,72.46,105.41,10.05,0.26,1.37
20.25,-105.75,2021,1,25,4.24,5.59,0.55,363.01,80.92,106.04,10.85,0.27,1.45
20.25,-105.25,2021,1,25,4.24,5.59,0.55,363.01,80.92,106.04,10.85,0.27,1.45
20.25,-104.75,2021,1,25,5.33,5.77,0.7,295.55,98.95,107.29,13.03,0.33,1.71
20.25,-104.25,2021,1,25,5.33,5.77,0.7,295.55,98.95,107.29,13.03,0.33,1.71
20.25,-103.75,2021,1,25,5.57,5.79,0.73,300.81,103.2,107.48,13.54,0.34,1.76
20.25,-103.25,2021,1,25,5.57,5.79,0.73,300.81,103.2,107.48,13.54,0.34,1.76
20.25,-102.75,2021,1,25,5.69,5.84,0.74,298.65,105.01,107.83,13.83,0.35,1.77
20.25,-102.25,2021,1,25,5.69,5.84,0.74,298.65,105.01,107.83,13.83,0.35,1.77
20.25,-101.75,2021,1,25,5.81,5.82,0.76,296.27,107.02,107.34,13.96,0.34,1.74
20.25,-101.25,2021,1,25,5.81,5.82,0.76,296.27,107.02,107.34,13.96,0.34,1.74
20.25,-100.75,2021,1,25,5.86,5.87,0.76,292.11,107.09,107.47,13.98,0.34,1.73
20.25,-100.25,2021,1,25,5.86,5.87,0.76,292.11,107.09,107.47,13.98,0.34,1.73
20.25,-99.75,2021,1,25,5.62,5.65,0.73,301.49,101.72,102.5,13.22,0.32,1.61
20.25,-99.25,2021,1,25,5.62,5.65,0.73,301.49,101.72,102.5,13.22,0.32,1.61
20.25,-98.75,2021,1,25,5.54,5.53,0.72,336.38,102.12,102.12,13.09,0.3,1.53
20.25,-98.25,2021,1,25,5.54,5.53,0.72,336.38,102.12,102.12,13.09,0.3,1.53
20.25,-97.75,2021,1,25,5.12,5.12,0.66,399.7,96.41,96.87,11.9,0.26,1.29
20.25,-97.25,2021,1,25,5.12,5.12,0.66,399.7,96.41,96.87,11.9,0.26,1.29
20.75,-106.75,2021,1,25,3.7,5.52,0.48,383.19,72.46,105.41,10.05,0.26,1.37
20.75,-106.25,2021,1,25,3.7,5.52,0.48,383.19,72.46,105.41,10.05,0.26,1.37
20.75,-105.75,2021,1,25,4.24,5.59,0.55,363.01,80.92,106.04,10.85,0.27,1.45
20.75,-105.25,2021,1,25,4.24,5.59,0.55,363.01,80.92,106.04,10.85,0.27,1.45
20.75,-104.75,2021,1,25,5.33,5.77,0.7,295.55,98.95,107.29,13.03,0.33,1.71
20.75,-104.25,2021,1,25,5.33,5.77,0.7,295.55,98.95,107.29,13.03,0.33,1.71
20.75,-103.75,2021,1,25,5.57,5.79,0.73,300.81,103.2,107.48,13.54,0.34,1.76
20.75,-103.25,2021,1,25,5.57,5.79,0.73,300.81,103.2,107.48,13.54,0.34,1.76
20.75,-102.75,2021,1,25,5.69,5.84,0.74,298.65,105.01,107.83,13.83,0.35,1.77
20.75,-102.25,2021,1,25,5.69,5.84,0.74,298.65,105.01,107.83,13.83,0.35,1.77
20.75,-101.75,2021,1,25,5.81,5.82,0.76,296.27,107.02,107.34,13.96,0.34,1.74
20.75,-101.25,2021,1,25,5.81,5.82,0.76,296.27,107.02,107.34,13.96,0.34,1.74
20.75,-100.75,2021,1,25,5.86,5.87,0.76,292.11,107.09,107.47,13.98,0.34,1.73
20.75,-100.25,2021,1,25,5.86,5.87,0.76,292.11,107.09,107.47,13.98,0.34,1.73
20.75,-99.75,2021,1,25,5.62,5.65,0.73,301.49,101.72,102.5,13.22,0.32,1.61
20.75,-99.25,2021,1,25,5.62,5.65,0.73,301.49,101.72,102.5,13.22,0.32,1.61
20.75,-98.75,2021,1,25,5.54,5.53,0.72,336.38,102.12,102.12,13.09,0.3,1.53
20.75,-98.25,2021,1,25,5.54,5.53,0.72,336.38,102.12,102.12,13.09,0.3,1.53
20.75,-97.75,2021,1,25,5.12,5.12,0.66,399.7,96.41,96.87,11.9,0.26,1.29
20.75,-97.25,2021,1,25,5.12,5.12,0.66,399.7,96.41,96.87,11.9,0.26,1.29
21.25,-106.75,2021,1,25,3.73,5.42,0.49,379.84,72.16,102.92,9.88,0.23,1.21
21.25,-106.25,2021,1,25,3.73,5.42,0.49,379.84,72.16,102.92,9.88,0.23,1.21
21.25,-105.75,2021,1,25,3.84,5.43,0.51,385.55,73.81,103.45,10.05,0.23,1.22
21.25,-105.25,2021,1,25,3.84,5.43,0.51,385.55,73.81,103.45,10.05,0.23,1.22
21.25,-104.75,2021,1,25,5.18,5.57,0.69,316.67,96.61,104.38,12.48,0.28,1.43
21.25,-104.25,2021,1,25,5.18,5.57,0.69,316.67,96.61,104.38,12.48,0.28,1.43
21.25,-103.75,2021,1,25,5.67,5.69,0.75,291.36,104.99,105.45,13.61,0.31,1.55
21.25,-103.25,2021,1,25,5.67,5.69,0.75,291.36,104.99,105.45,13.61,0.31,1.55
21.25,-102.75,2021,1,25,5.69,5.73,0.75,292.85,104.84,105.81,13.7,0.31,1.56
21.25,-102.25,2021,1,25,5.69,5.73,0.75,292.85,104.84,105.81,13.7,0.31,1.56
21.25,-101.75,2021,1,25,5.8,5.79,0.77,279.47,105.99,106.03,13.88,0.31,1.57
21.25,-101.25,2021,1,25,5.8,5.79,0.77,279.47,105.99,106.03,13.88,0.31,1.57
21.25,-100.75,2021,1,25,5.8,5.78,0.77,291.95,105.77,105.71,13.77,0.31,1.55
21.25,-100.25,2021,1,25,5.8,5.78,0.77,291.95,105.77,105.71,13.77,0.31,1.55
21.25,-99.75,2021,1,25,5.51,5.55,0.73,339.37,101.49,102.48,12.8,0.28,1.38
21.25,-99.25,2021,1,25,5.51,5.55,0.73,339.37,101.49,102.48,12.8,0.28,1.38
21.25,-98.75,2021,1,25,5.06,5.41,0.67,406.07,95.06,101.8,11.98,0.26,1.28
21.25,-98.25,2021,1,25,5.06,5.41,0.67,406.07,95.06,101.8,11.98,0.26,1.28
21.25,-97.75,2021,1,25,4.56,4.78,0.6,395.93,84.54,88.93,10.27,0.21,1.05
21.25,-97.25,2021,1,25,4.56,4.78,0.6,395.93,84.54,88.93,10.27,0.21,1.05
21.75,-106.75,2021,1,25,3.73,5.42,0.49,379.84,72.16,102.92,9.88,0.23,1.21
21.75,-106.25,2021,1,25,3.73,5.42,0.49,379.84,72.16,102.92,9.88,0.23,1.21
21.75,-105.75,2021,1,25,3.84,5.43,0.51,385.55,73.81,103.45,10.05,0.23,1.22
21.75,-105.25,2021,1,25,3.84,5.43,0.51,385.55,73.81,103.45,10.05,0.23,1.22
21.75,-104.75,2021,1,25,5.18,5.57,0.69,316.67,96.61,104.38,12.48,0.28,1.43
21.75,-104.25,2021,1,25,5.18,5.57,0.69,316.67,96.61,104.38,12.48,0.28,1.43
21.75,-103.75,2021,1,25,5.67,5.69,0.75,291.36,104.99,105.45,13.61,0.31,1.55
21.75,-103.25,2021,1,25,5.67,5.69,0.75,291.36,104.99,105.45,13.61,0.31,1.55
21.75,-102.75,2021,1,25,5.69,5.73,0.75,292.85,104.84,105.81,13.7,0.31,1.56
21.75,-102.25,2021,1,25,5.69,5.73,0.75,292.85,104.84,105.81,13.7,0.31,1.56
21.75,-101.75,2021,1,25,5.8,5.79,0.77,279.47,105.99,106.03,13.88,0.31,1.57
21.75,-101.25,2021,1,25,5.8,5.79,0.77,279.47,105.99,106.03,13.88,0.31,1.57
21.75,-100.75,2021,1,25,5.8,5.78,0.77,291.95,105.77,105.71,13.77,0.31,1.55
21.75,-100.25,2021,1,25,5.8,5.78,0.77,291.95,105.77,105.71,13.77,0.31,1.55
21.75,-99.75,2021,1,25,5.51,5.55,0.73,339.37,101.49,102.48,12.8,0.28,1.38
21.75,-99.25,2021,1,25,5.51,5.55,0.73,339.37,101.49,102.48,12.8,0.28,1.38
