LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
31.25,-104.75,2021,1,11,3.05,4.19,0.55,247.38,53.64,73.83,7.11,0.1,0.52
31.25,-104.25,2021,1,11,3.05,4.19,0.55,247.38,53.64,73.83,7.11,0.1,0.52
31.25,-103.75,2021,1,11,2.51,4.13,0.45,264.93,43.45,73.31,5.86,0.09,0.43
31.25,-103.25,2021,1,11,2.51,4.13,0.45,264.93,43.45,73.31,5.86,0.09,0.43
31.25,-102.75,2021,1,11,2.3,4.14,0.41,277.17,41.53,73.78,5.77,0.09,0.43
31.25,-102.25,2021,1,11,2.3,4.14,0.41,277.17,41.53,73.78,5.77,0.09,0.43
31.25,-101.75,2021,1,11,2.01,4.06,0.37,272.44,37.56,72.05,5.26,0.08,0.38
31.25,-101.25,2021,1,11,2.01,4.06,0.37,272.44,37.56,72.05,5.26,0.08,0.38
25.25,-109.75,2021,1,12,4.89,4.89,0.75,303.77,87.88,88.25,10.62,0.19,0.92
25.25,-109.25,2021,1,12,4.89,4.89,0.75,303.77,87.88,88.25,10.62,0.19,0.92
25.25,-108.75,2021,1,12,5.03,4.99,0.77,289.63,88.82,88.43,10.67,0.19,0.94
25.25,-108.25,2021,1,12,5.03,4.99,0.77,289.63,88.82,88.43,10.67,0.19,0.94
25.25,-107.75,2021,1,12,5.08,5.04,0.78,266.52,89.56,89.29,10.92,0.2,0.98
25.25,-107.25,2021,1,12,5.08,5.04,0.78,266.52,89.56,89.29,10.92,0.2,0.98
25.25,-106.75,2021,1,12,5.28,5.25,0.81,215.88,90.92,90.9,11.54,0.22,1.07
25.25,-106.25,2021,1,12,5.28,5.25,0.81,215.88,90.92,90.9,11.54,0.22,1.07
25.25,-105.75,2021,1,12,5.24,5.2,0.8,222.62,90.8,90.53,11.55,0.22,1.08
25.25,-105.25,2021,1,12,5.24,5.2,0.8,222.62,90.8,90.53,11.55,0.22,1.08
25.25,-104.75,2021,1,12,5.13,5.1,0.79,236.72,90.37,90.27,11.41,0.22,1.06
25.25,-104.25,2021,1,12,5.13,5.1,0.79,236.72,90.37,90.27,11.41,0.22,1.06
25.25,-103.75,2021,1,12,4.99,4.97,0.77,246.45,88.62,88.76,11.02,0.2,1.02
25.25,-103.25,2021,1,12,4.99,4.97,0.77,246.45,88.62,88.76,11.02,0.2,1.02
25.25,-102.75,2021,1,12,4.43,4.96,0.68,259.55,78.98,88.81,10.03,0.19,0.95
25.25,-102.25,2021,1,12,4.43,4.96,0.68,259.55,78.98,88.81,10.03,0.19,0.95
25.25,-101.75,2021,1,12,3.56,4.95,0.55,272.39,63.78,88.66,8.42,0.16,0.82
25.25,-101.25,2021,1,12,3.56,4.95,0.55,272.39,63.78,88.66,8.42,0.16,0.82
25.75,-109.75,2021,1,12,4.89,4.89,0.75,303.77,87.88,88.25,10.62,0.19,0.92
25.75,-109.25,2021,1,12,4.89,4.89,0.75,303.77,87.88,88.25,10.62,0.19,0.92
25.75,-108.75,2021,1,12,5.03,4.99,0.77,289.63,88.82,88.43,10.67,0.19,0.94
25.75,-108.25,2021,1,12,5.03,4.99,0.77,289.63,88.82,88.43,10.67,0.19,0.94
25.75,-107.75,2021,1,12,5.08,5.04,0.78,266.52,89.56,89.29,10.92,0.2,0.98
25.75,-107.25,2021,1,12,5.08,5.04,0.78,266.52,89.56,89.29,10.92,0.2,0.98
25.75,-106.75,2021,1,12,5.28,5.25,0.81,215.88,90.92,90.9,11.54,0.22,1.07
25.75,-106.25,2021,1,12,5.28,5.25,0.81,215.88,90.92,90.9,11.54,0.22,1.07
25.75,-105.75,2021,1,12,5.24,5.2,0.8,222.62,90.8,90.53,11.55,0.22,1.08
25.75,-105.25,2021,1,12,5.24,5.2,0.8,222.62,90.8,90.53,11.55,0.22,1.08
25.75,-104.75,2021,1,12,5.13,5.1,0.79,236.72,90.37,90.27,11.41,0.22,1.06
25.75,-104.25,2021,1,12,5.13,5.1,0.79,236.72,90.37,90.27,11.41,0.22,1.06
25.75,-103.75,2021,1,12,4.99,4.97,0.77,246.45,88.62,88.76,11.02,0.2,1.02
25.75,-103.25,2021,1,12,4.99,4.97,0.77,246.45,88.62,88.76,11.02,0.2,1.02
25.75,-102.75,2021,1,12,4.43,4.96,0.68,259.55,78.98,88.81,10.03,0.19,0.95
25.75,-102.25,2021,1,12,4.43,4.96,0.68,259.55,78.98,88.81,10.03,0.19,0.95
25.75,-101.75,2021,1,12,3.56,4.95,0.55,272.39,63.78,88.66,8.42,0.16,0.82
25.75,-101.25,2021,1,12,3.56,4.95,0.55,272.39,63.78,88.66,8.42,0.16,0.82
26.25,-109.75,2021,1,12,4.82,4.79,0.76,299.48,85.84,85.7,10.32,0.16,0.83
26.25,-109.25,2021,1,12,4.82,4.79,0.76,299.48,85.84,85.7,10.32,0.16,0.83
26.25,-108.75,2021,1,12,4.96,4.91,0.78,264.28,86.57,86.2,10.45,0.17,0.85
26.25,-108.25,2021,1,12,4.96,4.91,0.78,264.28,86.57,86.2,10.45,0.17,0.85
26.25,-107.75,2021,1,12,5.1,5.04,0.8,232.64,88.2,87.73,10.99,0.19,0.93
26.25,-107.25,2021,1,12,5.1,5.04,0.8,232.64,88.2,87.73,10.99,0.19,0.93
26.25,-106.75,2021,1,12,5.15,5.1,0.81,206.74,88.9,88.54,11.31,0.2,0.98
26.25,-106.25,2021,1,12,5.15,5.1,0.81,206.74,88.9,88.54,11.31,0.2,0.98
26.25,-105.75,2021,1,12,5.04,4.99,0.79,224.58,88.23,87.82,11.12,0.2,0.95
26.25,-105.25,2021,1,12,5.04,4.99,0.79,224.58,88.23,87.82,11.12,0.2,0.95
26.25,-104.75,2021,1,12,4.92,4.91,0.77,238.76,87.34,87.48,10.91,0.19,0.94
26.25,-104.25,2021,1,12,4.92,4.91,0.77,238.76,87.34,87.48,10.91,0.19,0.94
26.25,-103.75,2021,1,12,4.85,4.83,0.77,242.09,86.25,86.34,10.65,0.19,0.91
26.25,-103.25,2021,1,12,4.85,4.83,0.77,242.09,86.25,86.34,10.65,0.19,0.91
26.25,-102.75,2021,1,12,4.53,4.8,0.71,245.85,80.95,86.19,10.13,0.18,0.89
26.25,-102.25,2021,1,12,4.53,4.8,0.71,245.85,80.95,86.19,10.13,0.18,0.89
26.25,-101.75,2021,1,12,3.5,4.75,0.55,280.8,63.03,85.77,8.25,0.16,0.76
26.25,-101.25,2021,1,12,3.5,4.75,0.55,280.8,63.03,85.77,8.25,0.16,0.76
26.75,-109.75,2021,1,12,4.82,4.79,0.76,299.48,85.84,85.7,10.32,0.16,0.83
26.75,-109.25,2021,1,12,4.82,4.79,0.76,299.48,85.84,85.7,10.32,0.16,0.83
26.75,-108.75,2021,1,12,4.96,4.91,0.78,264.28,86.57,86.2,10.45,0.17,0.85
26.75,-108.25,2021,1,12,4.96,4.91,0.78,264.28,86.57,86.2,10.45,0.17,0.85
26.75,-107.75,2021,1,12,5.1,5.04,0.8,232.64,88.2,87.73,10.99,0.19,0.93
26.75,-107.25,2021,1,12,5.1,5.04,0.8,232.64,88.2,87.73,10.99,0.19,0.93
26.75,-106.75,2021,1,12,5.15,5.1,0.81,206.74,88.9,88.54,11.31,0.2,0.98
26.75,-106.25,2021,1,12,5.15,5.1,0.81,206.74,88.9,88.54,11.31,0.2,0.98
26.75,-105.75,2021,1,12,5.04,4.99,0.79,224.58,88.23,87.82,11.12,0.2,0.95
26.75,-105.25,2021,1,12,5.04,4.99,0.79,224.58,88.23,87.82,11.12,0.2,0.95
26.75,-104.75,2021,1,12,4.92,4.91,0.77,238.76,87.34,87.48,10.91,0.19,0.94
26.75,-104.25,2021,1,12,4.92,4.91,0.77,238.76,87.34,87.48,10.91,0.19,0.94
26.75,-103.75,2021,1,12,4.85,4.83,0.77,242.09,86.25,86.34,10.65,0.19,0.91
26.75,-103.25,2021,1,12,4.85,4.83,0.77,242.09,86.25,86.34,10.65,0.19,0.91
26.75,-102.75,2021,1,12,4.53,4.8,0.71,245.85,80.95,86.19,10.13,0.18,0.89
26.75,-102.25,2021,1,12,4.53,4.8,0.71,245.85,80.95,86.19,10.13,0.18,0.89
26.75,-101.75,2021,1,12,3.5,4.75,0.55,280.8,63.03,85.77,8.25,0.16,0.76
26.75,-101.25,2021,1,12,3.5,4.75,0.55,280.8,63.03,85.77,8.25,0.16,0.76
27.25,-109.75,2021,1,12,4.82,4.77,0.77,266.52,83.79,83.61,10.05,0.15,0.74
27.25,-109.25,2021,1,12,4.82,4.77,0.77,266.52,83.79,83.61,10.05,0.15,0.74
27.25,-108.75,2021,1,12,4.89,4.85,0.79,237.05,84.7,84.46,10.4,0.16,0.79
27.25,-108.25,2021,1,12,4.89,4.85,0.79,237.05,84.7,84.46,10.4,0.16,0.79
27.25,-107.75,2021,1,12,4.95,4.9,0.8,208.8,85.45,85.1,10.77,0.17,0.84
27.25,-107.25,2021,1,12,4.95,4.9,0.8,208.8,85.45,85.1,10.77,0.17,0.84
27.25,-106.75,2021,1,12,4.89,4.85,0.79,220.45,85.45,85.1,10.74,0.17,0.85
27.25,-106.25,2021,1,12,4.89,4.85,0.79,220.45,85.45,85.1,10.74,0.17,0.85
27.25,-105.75,2021,1,12,4.69,4.7,0.76,240.62,82.7,83.45,10.24,0.16,-999.0
27.25,-105.25,2021,1,12,4.69,4.7,0.76,240.62,82.7,83.45,10.24,0.16,-999.0
27.25,-104.75,2021,1,12,4.72,4.69,0.76,235.97,83.38,83.4,10.31,0.16,0.82
27.25,-104.25,2021,1,12,4.72,4.69,0.76,235.97,83.38,83.4,10.31,0.16,0.82
27.25,-103.75,2021,1,12,4.65,4.63,0.75,236.85,82.54,82.79,10.16,0.16,0.8
27.25,-103.25,2021,1,12,4.65,4.63,0.75,236.85,82.54,82.79,10.16,0.16,0.8
27.25,-102.75,2021,1,12,4.52,4.64,0.73,233.88,80.09,82.87,9.98,0.16,0.8
27.25,-102.25,2021,1,12,4.52,4.64,0.73,233.88,80.09,82.87,9.98,0.16,0.8
27.25,-101.75,2021,1,12,3.59,4.45,0.58,275.42,63.48,79.81,7.98,0.13,0.66
27.25,-101.25,2021,1,12,3.59,4.45,0.58,275.42,63.48,79.81,7.98,0.13,0.66
27.75,-109.75,2021,1,12,4.82,4.77,0.77,266.52,83.79,83.61,10.05,0.15,0.74
27.75,-109.25,2021,1,12,4.82,4.77,0.77,266.52,83.79,83.61,10.05,0.15,0.74
27.75,-108.75,2021,1,12,4.89,4.85,0.79,237.05,84.7,84.46,10.4,0.16,0.79
27.75,-108.25,2021,1,12,4.89,4.85,0.79,237.05,84.7,84.46,10.4,0.16,0.79
27.75,-107.75,2021,1,12,4.95,4.9,0.8,208.8,85.45,85.1,10.77,0.17,0.84
27.75,-107.25,2021,1,12,4.95,4.9,0.8,208.8,85.45,85.1,10.77,0.17,0.84
27.75,-106.75,2021,1,12,4.89,4.85,0.79,220.45,85.45,85.1,10.74,0.17,0.85
27.75,-106.25,2021,1,12,4.89,4.85,0.79,220.45,85.45,85.1,10.74,0.17,0.85
27.75,-105.75,2021,1,12,4.69,4.7,0.76,240.62,82.7,83.45,10.24,0.16,-999.0
27.75,-105.25,2021,1,12,4.69,4.7,0.76,240.62,82.7,83.45,10.24,0.16,-999.0
27.75,-104.75,2021,1,12,4.72,4.69,0.76,235.97,83.38,83.4,10.31,0.16,0.82
27.75,-104.25,2021,1,12,4.72,4.69,0.76,235.97,83.38,83.4,10.31,0.16,0.82
27.75,-103.75,2021,1,12,4.65,4.63,0.75,236.85,82.54,82.79,10.16,0.16,0.8
27.75,-103.25,2021,1,12,4.65,4.63,0.75,236.85,82.54,82.79,10.16,0.16,0.8
27.75,-102.75,2021,1,12,4.52,4.64,0.73,233.88,80.09,82.87,9.98,0.16,0.8
27.75,-102.25,2021,1,12,4.52,4.64,0.73,233.88,80.09,82.87,9.98,0.16,0.8
27.75,-101.75,2021,1,12,3.59,4.45,0.58,275.42,63.48,79.81,7.98,0.13,0.66
27.75,-101.25,2021,1,12,3.59,4.45,0.58,275.42,63.48,79.81,7.98,0.13,0.66
28.25,-109.75,2021,1,12,4.72,4.67,0.78,251.6,81.39,81.27,9.8,0.13,0.68
28.25,-109.25,2021,1,12,4.72,4.67,0.78,251.6,81.39,81.27,9.8,0.13,0.68
28.25,-108.75,2021,1,12,4.81,4.78,0.8,216.08,82.47,82.5,10.27,0.15,0.73
28.25,-108.25,2021,1,12,4.81,4.78,0.8,216.08,82.47,82.5,10.27,0.15,0.73
28.25,-107.75,2021,1,12,4.8,4.76,0.8,209.06,82.68,82.68,10.44,0.15,0.76
28.25,-107.25,2021,1,12,4.8,4.76,0.8,209.06,82.68,82.68,10.44,0.15,0.76
28.25,-106.75,2021,1,12,4.73,4.68,0.78,223.93,82.85,82.54,10.38,0.15,0.75
28.25,-106.25,2021,1,12,4.73,4.68,0.78,223.93,82.85,82.54,10.38,0.15,0.75
28.25,-105.75,2021,1,12,4.58,4.54,0.76,244.16,81.05,80.8,9.97,0.15,0.73
28.25,-105.25,2021,1,12,4.58,4.54,0.76,244.16,81.05,80.8,9.97,0.15,0.73
28.25,-104.75,2021,1,12,4.57,4.53,0.76,239.56,81.11,80.86,9.96,0.15,0.73
28.25,-104.25,2021,1,12,4.57,4.53,0.76,239.56,81.11,80.86,9.96,0.15,0.73
28.25,-103.75,2021,1,12,4.49,4.47,0.74,241.64,79.81,80.03,9.77,0.14,0.72
28.25,-103.25,2021,1,12,4.49,4.47,0.74,241.64,79.81,80.03,9.77,0.14,0.72
28.25,-102.75,2021,1,12,4.5,4.48,0.74,235.02,80.17,80.23,9.86,0.15,0.73
28.25,-102.25,2021,1,12,4.5,4.48,0.74,235.02,80.17,80.23,9.86,0.15,0.73
28.25,-101.75,2021,1,12,4.2,4.3,0.7,253.05,74.71,77.05,9.0,0.13,0.66
28.25,-101.25,2021,1,12,4.2,4.3,0.7,253.05,74.71,77.05,9.0,0.13,0.66
28.75,-109.75,2021,1,12,4.72,4.67,0.78,251.6,81.39,81.27,9.8,0.13,0.68
28.75,-109.25,2021,1,12,4.72,4.67,0.78,251.6,81.39,81.27,9.8,0.13,0.68
28.75,-108.75,2021,1,12,4.81,4.78,0.8,216.08,82.47,82.5,10.27,0.15,0.73
28.75,-108.25,2021,1,12,4.81,4.78,0.8,216.08,82.47,82.5,10.27,0.15,0.73
28.75,-107.75,2021,1,12,4.8,4.76,0.8,209.06,82.68,82.68,10.44,0.15,0.76
28.75,-107.25,2021,1,12,4.8,4.76,0.8,209.06,82.68,82.68,10.44,0.15,0.76
28.75,-106.75,2021,1,12,4.73,4.68,0.78,223.93,82.85,82.54,10.38,0.15,0.75
28.75,-106.25,2021,1,12,4.73,4.68,0.78,223.93,82.85,82.54,10.38,0.15,0.75
28.75,-105.75,2021,1,12,4.58,4.54,0.76,244.16,81.05,80.8,9.97,0.15,0.73
28.75,-105.25,2021,1,12,4.58,4.54,0.76,244.16,81.05,80.8,9.97,0.15,0.73
28.75,-104.75,2021,1,12,4.57,4.53,0.76,239.56,81.11,80.86,9.96,0.15,0.73
28.75,-104.25,2021,1,12,4.57,4.53,0.76,239.56,81.11,80.86,9.96,0.15,0.73
28.75,-103.75,2021,1,12,4.49,4.47,0.74,241.64,79.81,80.03,9.77,0.14,0.72
28.75,-103.25,2021,1,12,4.49,4.47,0.74,241.64,79.81,80.03,9.77,0.14,0.72
28.75,-102.75,2021,1,12,4.5,4.48,0.74,235.02,80.17,80.23,9.86,0.15,0.73
28.75,-102.25,2021,1,12,4.5,4.48,0.74,235.02,80.17,80.23,9.86,0.15,0.73
28.75,-101.75,2021,1,12,4.2,4.3,0.7,253.05,74.71,77.05,9.0,0.13,0.66
28.75,-101.25,2021,1,12,4.2,4.3,0.7,253.05,74.71,77.05,9.0,0.13,0.66
29.25,-109.75,2021,1,12,4.58,4.52,0.78,245.1,79.04,78.77,9.53,0.12,0.64
29.25,-109.25,2021,1,12,4.58,4.52,0.78,245.1,79.04,78.77,9.53,0.12,0.64
29.25,-108.75,2021,1,12,4.66,4.61,0.79,231.3,79.77,79.62,9.85,0.13,0.67
29.25,-108.25,2021,1,12,4.66,4.61,0.79,231.3,79.77,79.62,9.85,0.13,0.67
29.25,-107.75,2021,1,12,4.63,4.58,0.79,213.91,80.09,79.92,10.02,0.13,0.69
29.25,-107.25,2021,1,12,4.63,4.58,0.79,213.91,80.09,79.92,10.02,0.13,0.69
29.25,-106.75,2021,1,12,4.56,4.51,0.77,225.4,79.81,79.68,9.9,0.13,0.68
29.25,-106.25,2021,1,12,4.56,4.51,0.77,225.4,79.81,79.68,9.9,0.13,0.68
29.25,-105.75,2021,1,12,4.48,4.43,0.77,238.19,79.18,78.9,9.7,0.13,0.66
29.25,-105.25,2021,1,12,4.48,4.43,0.77,238.19,79.18,78.9,9.7,0.13,0.66
29.25,-104.75,2021,1,12,4.43,4.39,0.76,244.89,78.77,78.66,9.59,0.13,0.66
29.25,-104.25,2021,1,12,4.43,4.39,0.76,244.89,78.77,78.66,9.59,0.13,0.66
29.25,-103.75,2021,1,12,4.38,4.36,0.74,243.75,77.77,78.05,9.43,0.12,0.65
29.25,-103.25,2021,1,12,4.38,4.36,0.74,243.75,77.77,78.05,9.43,0.12,0.65
29.25,-102.75,2021,1,12,4.26,4.36,0.73,243.27,75.74,78.07,9.25,0.12,0.64
29.25,-102.25,2021,1,12,4.26,4.36,0.73,243.27,75.74,78.07,9.25,0.12,0.64
29.25,-101.75,2021,1,12,3.87,4.22,0.66,255.52,68.63,75.43,8.36,0.12,0.58
29.25,-101.25,2021,1,12,3.87,4.22,0.66,255.52,68.63,75.43,8.36,0.12,0.58
29.75,-109.75,2021,1,12,4.58,4.52,0.78,245.1,79.04,78.77,9.53,0.12,0.64
29.75,-109.25,2021,1,12,4.58,4.52,0.78,245.1,79.04,78.77,9.53,0.12,0.64
29.75,-108.75,2021,1,12,4.66,4.61,0.79,231.3,79.77,79.62,9.85,0.13,0.67
29.75,-108.25,2021,1,12,4.66,4.61,0.79,231.3,79.77,79.62,9.85,0.13,0.67
29.75,-107.75,2021,1,12,4.63,4.58,0.79,213.91,80.09,79.92,10.02,0.13,0.69
29.75,-107.25,2021,1,12,4.63,4.58,0.79,213.91,80.09,79.92,10.02,0.13,0.69
29.75,-106.75,2021,1,12,4.56,4.51,0.77,225.4,79.81,79.68,9.9,0.13,0.68
29.75,-106.25,2021,1,12,4.56,4.51,0.77,225.4,79.81,79.68,9.9,0.13,0.68
29.75,-105.75,2021,1,12,4.48,4.43,0.77,238.19,79.18,78.9,9.7,0.13,0.66
29.75,-105.25,2021,1,12,4.48,4.43,0.77,238.19,79.18,78.9,9.7,0.13,0.66
29.75,-104.75,2021,1,12,4.43,4.39,0.76,244.89,78.77,78.66,9.59,0.13,0.66
29.75,-104.25,2021,1,12,4.43,4.39,0.76,244.89,78.77,78.66,9.59,0.13,0.66
29.75,-103.75,2021,1,12,4.38,4.36,0.74,243.75,77.77,78.05,9.43,0.12,0.65
29.75,-103.25,2021,1,12,4.38,4.36,0.74,243.75,77.77,78.05,9.43,0.12,0.65
29.75,-102.75,2021,1,12,4.26,4.36,0.73,243.27,75.74,78.07,9.25,0.12,0.64
29.75,-102.25,2021,1,12,4.26,4.36,0.73,243.27,75.74,78.07,9.25,0.12,0.64
29.75,-101.75,2021,1,12,3.87,4.22,0.66,255.52,68.63,75.43,8.36,0.12,0.58
29.75,-101.25,2021,1,12,3.87,4.22,0.66,255.52,68.63,75.43,8.36,0.12,0.58
30.25,-109.75,2021,1,12,4.51,4.46,0.79,224.02,77.26,77.09,9.39,0.12,0.62
30.25,-109.25,2021,1,12,4.51,4.46,0.79,224.02,77.26,77.09,9.39,0.12,0.62
30.25,-108.75,2021,1,12,4.51,4.5,0.79,214.7,77.07,77.55,9.52,0.12,0.63
30.25,-108.25,2021,1,12,4.51,4.5,0.79,214.7,77.07,77.55,9.52,0.12,0.63
30.25,-107.75,2021,1,12,4.48,4.43,0.79,220.12,77.59,77.3,9.51,0.12,0.62
30.25,-107.25,2021,1,12,4.48,4.43,0.79,220.12,77.59,77.3,9.51,0.12,0.62
30.25,-106.75,2021,1,12,4.32,4.39,0.76,233.36,75.44,77.22,9.3,0.12,0.62
30.25,-106.25,2021,1,12,4.32,4.39,0.76,233.36,75.44,77.22,9.3,0.12,0.62
30.25,-105.75,2021,1,12,4.44,4.4,0.78,225.77,77.52,77.33,9.49,0.12,0.62
30.25,-105.25,2021,1,12,4.44,4.4,0.78,225.77,77.52,77.33,9.49,0.12,0.62
30.25,-104.75,2021,1,12,4.45,4.4,0.78,221.6,77.56,77.27,9.5,0.12,0.63
30.25,-104.25,2021,1,12,4.45,4.4,0.78,221.6,77.56,77.27,9.5,0.12,0.63
30.25,-103.75,2021,1,12,4.38,4.35,0.77,224.44,76.47,76.58,9.34,0.12,0.62
30.25,-103.25,2021,1,12,4.38,4.35,0.77,224.44,76.47,76.58,9.34,0.12,0.62
30.25,-102.75,2021,1,12,3.89,4.29,0.68,242.79,68.36,76.13,8.45,0.12,0.57
30.25,-102.25,2021,1,12,3.89,4.29,0.68,242.79,68.36,76.13,8.45,0.12,0.57
30.25,-101.75,2021,1,12,3.57,4.2,0.62,247.49,62.81,74.8,7.84,0.1,0.53
30.25,-101.25,2021,1,12,3.57,4.2,0.62,247.49,62.81,74.8,7.84,0.1,0.53
30.75,-109.75,2021,1,12,4.51,4.46,0.79,224.02,77.26,77.09,9.39,0.12,0.62
30.75,-109.25,2021,1,12,4.51,4.46,0.79,224.02,77.26,77.09,9.39,0.12,0.62
30.75,-108.75,2021,1,12,4.51,4.5,0.79,214.7,77.07,77.55,9.52,0.12,0.63
30.75,-108.25,2021,1,12,4.51,4.5,0.79,214.7,77.07,77.55,9.52,0.12,0.63
30.75,-107.75,2021,1,12,4.48,4.43,0.79,220.12,77.59,77.3,9.51,0.12,0.62
30.75,-107.25,2021,1,12,4.48,4.43,0.79,220.12,77.59,77.3,9.51,0.12,0.62
30.75,-106.75,2021,1,12,4.32,4.39,0.76,233.36,75.44,77.22,9.3,0.12,0.62
30.75,-106.25,2021,1,12,4.32,4.39,0.76,233.36,75.44,77.22,9.3,0.12,0.62
30.75,-105.75,2021,1,12,4.44,4.4,0.78,225.77,77.52,77.33,9.49,0.12,0.62
30.75,-105.25,2021,1,12,4.44,4.4,0.78,225.77,77.52,77.33,9.49,0.12,0.62
30.75,-104.75,2021,1,12,4.45,4.4,0.78,221.6,77.56,77.27,9.5,0.12,0.63
30.75,-104.25,2021,1,12,4.45,4.4,0.78,221.6,77.56,77.27,9.5,0.12,0.63
30.75,-103.75,2021,1,12,4.38,4.35,0.77,224.44,76.47,76.58,9.34,0.12,0.62
30.75,-103.25,2021,1,12,4.38,4.35,0.77,224.44,76.47,76.58,9.34,0.12,0.62
30.75,-102.75,2021,1,12,3.89,4.29,0.68,242.79,68.36,76.13,8.45,0.12,0.57
30.75,-102.25,2021,1,12,3.89,4.29,0.68,242.79,68.36,76.13,8.45,0.12,0.57
30.75,-101.75,2021,1,12,3.57,4.2,0.62,247.49,62.81,74.8,7.84,0.1,0.53
30.75,-101.25,2021,1,12,3.57,4.2,0.62,247.49,62.81,74.8,7.84,0.1,0.53
31.25,-109.75,2021,1,12,4.41,4.38,0.8,211.64,74.84,74.91,9.13,0.12,0.59
31.25,-109.25,2021,1,12,4.41,4.38,0.8,211.64,74.84,74.91,9.13,0.12,0.59
31.25,-108.75,2021,1,12,4.42,4.37,0.8,208.32,75.38,75.16,9.23,0.12,0.59
31.25,-108.25,2021,1,12,4.42,4.37,0.8,208.32,75.38,75.16,9.23,0.12,0.59
31.25,-107.75,2021,1,12,4.33,4.31,0.78,219.4,74.54,74.79,9.09,0.11,0.58
31.25,-107.25,2021,1,12,4.33,4.31,0.78,219.4,74.54,74.79,9.09,0.11,0.58
31.25,-106.75,2021,1,12,4.28,4.31,0.77,228.14,74.05,74.98,9.06,0.11,0.58
31.25,-106.25,2021,1,12,4.28,4.31,0.77,228.14,74.05,74.98,9.06,0.11,0.58
31.25,-105.75,2021,1,12,4.36,4.31,0.79,220.65,75.4,75.16,9.31,0.12,0.6
31.25,-105.25,2021,1,12,4.36,4.31,0.79,220.65,75.4,75.16,9.31,0.12,0.6
31.25,-104.75,2021,1,12,4.32,4.28,0.78,223.02,74.86,74.66,9.12,0.12,0.59
31.25,-104.25,2021,1,12,4.32,4.28,0.78,223.02,74.86,74.66,9.12,0.12,0.59
31.25,-103.75,2021,1,12,4.18,4.17,0.75,238.4,72.91,73.48,8.73,0.11,0.55
31.25,-103.25,2021,1,12,4.18,4.17,0.75,238.4,72.91,73.48,8.73,0.11,0.55
31.25,-102.75,2021,1,12,3.96,4.18,0.71,239.7,69.76,74.02,8.62,0.11,0.55
31.25,-102.25,2021,1,12,3.96,4.18,0.71,239.7,69.76,74.02,8.62,0.11,0.55
31.25,-101.75,2021,1,12,3.63,4.14,0.66,238.84,64.63,73.48,8.16,0.11,0.53
31.25,-101.25,2021,1,12,3.63,4.14,0.66,238.84,64.63,73.48,8.16,0.11,0.53
25.25,-109.75,2021,1,13,4.9,4.89,0.75,306.52,88.48,88.74,10.7,0.2,0.98
25.25,-109.25,2021,1,13,4.9,4.89,0.75,306.52,88.48,88.74,10.7,0.2,0.98
25.25,-108.75,2021,1,13,5.01,4.97,0.77,294.33,88.96,88.71,10.7,0.2,0.98
25.25,-108.25,2021,1,13,5.01,4.97,0.77,294.33,88.96,88.71,10.7,0.2,0.98
25.25,-107.75,2021,1,13,5.09,5.09,0.77,275.03,89.36,89.72,10.97,0.2,1.02
25.25,-107.25,2021,1,13,5.09,5.09,0.77,275.03,89.36,89.72,10.97,0.2,1.02
25.25,-106.75,2021,1,13,5.07,5.28,0.77,233.52,87.16,91.23,11.29,0.23,1.11
25.25,-106.25,2021,1,13,5.07,5.28,0.77,233.52,87.16,91.23,11.29,0.23,1.11
25.25,-105.75,2021,1,13,4.7,5.23,0.72,239.07,81.66,91.3,10.73,0.21,1.08
25.25,-105.25,2021,1,13,4.7,5.23,0.72,239.07,81.66,91.3,10.73,0.21,1.08
25.25,-104.75,2021,1,13,4.39,5.15,0.67,255.48,76.79,90.98,10.15,0.2,1.02
25.25,-104.25,2021,1,13,4.39,5.15,0.67,255.48,76.79,90.98,10.15,0.2,1.02
25.25,-103.75,2021,1,13,4.28,5.07,0.66,269.01,75.1,90.13,9.84,0.2,0.98
25.25,-103.25,2021,1,13,4.28,5.07,0.66,269.01,75.1,90.13,9.84,0.2,0.98
25.25,-102.75,2021,1,13,4.17,5.08,0.63,277.47,73.28,90.23,9.62,0.19,0.95
25.25,-102.25,2021,1,13,4.17,5.08,0.63,277.47,73.28,90.23,9.62,0.19,0.95
25.25,-101.75,2021,1,13,4.63,5.07,0.71,259.77,80.74,89.08,10.38,0.2,1.01
25.25,-101.25,2021,1,13,4.63,5.07,0.71,259.77,80.74,89.08,10.38,0.2,1.01
25.75,-109.75,2021,1,13,4.9,4.89,0.75,306.52,88.48,88.74,10.7,0.2,0.98
25.75,-109.25,2021,1,13,4.9,4.89,0.75,306.52,88.48,88.74,10.7,0.2,0.98
25.75,-108.75,2021,1,13,5.01,4.97,0.77,294.33,88.96,88.71,10.7,0.2,0.98
25.75,-108.25,2021,1,13,5.01,4.97,0.77,294.33,88.96,88.71,10.7,0.2,0.98
25.75,-107.75,2021,1,13,5.09,5.09,0.77,275.03,89.36,89.72,10.97,0.2,1.02
